film,oseba,vloga
448157,0000234,igralec
448157,0000867,igralec
448157,2052567,igralec
119116,0000108,reziser
119116,0000246,igralec
119116,0000170,igralec
119116,0000198,igralec
119116,0000453,igralec
57012,0000040,reziser
57012,0000634,igralec
57012,0001715,igralec
57012,0001330,igralec
57012,0943978,igralec
1840309,1139726,reziser
1840309,0940362,igralec
1840309,3772243,igralec
1840309,0000701,igralec
1840309,2541974,igralec
96874,0000709,reziser
96874,0000150,igralec
96874,0000502,igralec
96874,0000670,igralec
96874,0001855,igralec
454921,0610831,reziser
454921,0000226,igralec
454921,0628601,igralec
454921,1535523,igralec
454921,0397788,igralec
1535108,0088955,reziser
1535108,0000354,igralec
1535108,0000149,igralec
1535108,1663205,igralec
1535108,0103797,igralec
1515091,0005363,reziser
1515091,0000375,igralec
1515091,0000179,igralec
1515091,0364813,igralec
1515091,1046097,igralec
327056,0000142,reziser
327056,0000576,igralec
327056,0000209,igralec
327056,0000102,igralec
327056,0002536,igralec
337978,0936482,reziser
337978,0000246,igralec
337978,0519043,igralec
337978,0648249,igralec
337978,0702572,igralec
112641,0000217,reziser
112641,0000134,igralec
112641,0000232,igralec
112641,0000582,igralec
112641,0000249,igralec
407304,0000229,reziser
407304,0000129,igralec
407304,0266824,igralec
407304,0000209,igralec
407304,0001584,igralec
367882,0000229,reziser
367882,0000148,igralec
367882,0000949,igralec
367882,0479471,igralec
367882,0000261,igralec
1291584,0640334,reziser
1291584,0362766,igralec
1291584,0000560,igralec
1291584,0249291,igralec
1291584,0607185,igralec
319262,0000386,reziser
319262,0000598,igralec
319262,0350453,igralec
319262,0002536,igralec
319262,0005231,igralec
887912,0000941,reziser
887912,0719637,igralec
887912,1107001,igralec
887912,1310016,igralec
887912,0001602,igralec
830515,0286975,reziser
830515,0185819,igralec
830515,1385871,igralec
830515,0023832,igralec
830515,0001132,igralec
87469,0000229,reziser
87469,0000148,igralec
87469,0001009,igralec
87469,0702841,igralec
87469,0700869,igralec
1568346,0000399,reziser
1568346,0185819,igralec
1568346,1913734,igralec
1568346,0001626,igralec
1568346,0001745,igralec
926084,0946734,reziser
926084,0705356,igralec
926084,0914612,igralec
926084,0342488,igralec
926084,0631490,igralec
2872732,0000108,reziser
2872732,0424060,igralec
2872732,0000151,igralec
2872732,0158856,igralec
2872732,0906756,igralec
268380,0917188,reziser
268380,0757858,reziser
268380,0001459,igralec
268380,0000491,igralec
268380,0005380,igralec
268380,0899681,igralec
1430132,0003506,reziser
1430132,0413168,igralec
1430132,0498449,igralec
1430132,5148840,igralec
1430132,3822462,igralec
790636,0885249,reziser
790636,0000190,igralec
790636,0004950,igralec
790636,0001467,igralec
790636,0001872,igralec
2179136,0000142,reziser
2179136,0177896,igralec
2179136,1092227,igralec
2179136,0973177,igralec
2179136,6518675,igralec
800080,0504642,reziser
800080,0001570,igralec
800080,0000239,igralec
800080,0000619,igralec
800080,0000458,igralec
1399103,0000881,reziser
1399103,0479471,igralec
1399103,2492819,igralec
1399103,0879085,igralec
1399103,0241049,igralec
1535109,0339030,reziser
1535109,0000158,igralec
1535109,5831542,igralec
1535109,5831543,igralec
1535109,0001416,igralec
765429,0000631,reziser
765429,0000243,igralec
765429,0000128,igralec
765429,0252230,igralec
765429,0000982,igralec
417741,0946734,reziser
417741,0705356,igralec
417741,0914612,igralec
417741,0342488,igralec
417741,0002091,igralec
478970,0715636,reziser
478970,0748620,igralec
478970,0000140,igralec
478970,1015684,igralec
478970,1431940,igralec
3498820,0751577,reziser
3498820,0751648,reziser
3498820,0262635,igralec
3498820,0000375,igralec
3498820,0424060,igralec
3498820,1659221,igralec
1055369,0000881,reziser
1055369,0479471,igralec
1055369,1083271,igralec
1055369,0241049,igralec
1055369,0879085,igralec
120591,0000881,reziser
120591,0000246,igralec
120591,0000671,igralec
120591,0000255,igralec
120591,0000239,igralec
1872181,1989536,reziser
1872181,1940449,igralec
1872181,1297015,igralec
1872181,0004937,igralec
1872181,0316079,igralec
367594,0000318,reziser
367594,0000136,igralec
367594,0383603,igralec
367594,0446303,igralec
367594,0000307,igralec
335266,0001068,reziser
335266,0000195,igralec
335266,0424060,igralec
335266,0000610,igralec
335266,0267506,igralec
1454029,0853238,reziser
1454029,1297015,igralec
1454029,0205626,igralec
1454029,0818055,igralec
1454029,0397171,igralec
2103281,0716257,reziser
2103281,0000198,igralec
2103281,0005392,igralec
2103281,0785227,igralec
2103281,2240346,igralec
314331,0193485,reziser
314331,0000424,igralec
314331,0567356,igralec
314331,0000553,igralec
314331,0001473,igralec
1723121,1098493,reziser
1723121,0837177,igralec
1723121,0000098,igralec
1723121,0731075,igralec
1723121,1159180,igralec
47396,0000033,reziser
47396,0000071,igralec
47396,0000038,igralec
47396,0179819,igralec
47396,0728812,igralec
325710,0001880,reziser
325710,0000129,igralec
325710,0913822,igralec
325710,0175262,igralec
325710,0040472,igralec
120616,0814085,reziser
120616,0000409,igralec
120616,0001838,igralec
120616,0001314,igralec
120616,0903677,igralec
360717,0001392,reziser
360717,0915208,igralec
360717,0085312,igralec
360717,0004778,igralec
360717,0470981,igralec
298148,0011470,reziser
298148,0038432,reziser
298148,0970447,reziser
298148,0000196,igralec
298148,0000552,igralec
298148,0000139,igralec
298148,0000267,igralec
1979320,0000165,reziser
1979320,0117709,igralec
1979320,1165110,igralec
1979320,1312575,igralec
1979320,0487884,igralec
382625,0000165,reziser
382625,0000158,igralec
382625,0851582,igralec
382625,0000606,igralec
382625,0005212,igralec
163651,0919369,reziser
163651,0919363,reziser
163651,0004755,igralec
163651,0005098,igralec
163651,0005272,igralec
163651,0004989,igralec
217505,0000217,reziser
217505,0000138,igralec
217505,0000139,igralec
217505,0000358,igralec
217505,0000980,igralec
1790864,1226871,reziser
1790864,3729721,igralec
1790864,2546012,igralec
1790864,2401020,igralec
1790864,1032473,igralec
405422,0031976,reziser
405422,0136797,igralec
405422,0001416,igralec
405422,0748620,igralec
405422,0539082,igralec
99785,0001060,reziser
99785,0000346,igralec
99785,0000582,igralec
99785,0827663,igralec
99785,0001334,igralec
1245492,1698571,reziser
1245492,0736622,reziser
1245492,0290556,igralec
1245492,1706767,igralec
1245492,0736622,igralec
1245492,0059431,igralec
101414,0873779,reziser
101414,0936374,reziser
101414,0641314,igralec
101414,0000913,igralec
101414,0181425,igralec
101414,0263591,igralec
441773,0651706,reziser
441773,0828970,reziser
441773,0085312,igralec
441773,0574534,igralec
441773,0001401,igralec
441773,0000163,igralec
780536,1732981,reziser
780536,0268199,igralec
780536,0322407,igralec
780536,0001354,igralec
780536,0077397,igralec
1951265,1349376,reziser
1951265,2225369,igralec
1951265,1242688,igralec
1951265,2955013,igralec
1951265,0000437,igralec
1014759,0000318,reziser
1014759,1985859,igralec
1014759,0000136,igralec
1014759,0000307,igralec
1014759,0004266,igralec
942385,0001774,reziser
942385,0001774,igralec
942385,0085312,igralec
942385,0000375,igralec
942385,0434854,igralec
139654,0298807,reziser
139654,0000243,igralec
139654,0000160,igralec
139654,0001277,igralec
139654,0000297,igralec
2713180,0043742,reziser
2713180,0000093,igralec
2713180,0479471,igralec
2713180,0503567,igralec
2713180,0671567,igralec
181852,0609236,reziser
181852,0000216,igralec
181852,0001763,igralec
181852,0518085,igralec
181852,0000132,igralec
1457767,1490123,reziser
1457767,0933940,igralec
1457767,0267812,igralec
1457767,0515296,igralec
1457767,0000666,igralec
362227,0000229,reziser
362227,0000158,igralec
362227,0001876,igralec
362227,0564277,igralec
362227,0001804,igralec
1637688,0629272,reziser
1637688,0005493,igralec
1637688,1086543,igralec
1637688,0614165,igralec
1637688,1312575,igralec
443706,0000399,reziser
443706,0350453,igralec
443706,0000375,igralec
443706,0749263,igralec
443706,0000381,igralec
1605783,0000095,reziser
1605783,0005562,igralec
1605783,1046097,igralec
1605783,0000870,igralec
1605783,0298281,igralec
831387,2284484,reziser
831387,1093951,igralec
831387,0647634,igralec
831387,0186505,igralec
831387,0913822,igralec
1905041,0510912,reziser
1905041,0004874,igralec
1905041,0908094,igralec
1905041,0425005,igralec
1905041,0735442,igralec
117060,0000361,reziser
117060,0000129,igralec
117060,0000685,igralec
117060,0000322,igralec
117060,0001089,igralec
387564,1490123,reziser
387564,0000144,igralec
387564,1191481,igralec
387564,0000418,igralec
387564,0504962,igralec
493464,0067457,reziser
493464,0001401,igralec
493464,0564215,igralec
493464,0000151,igralec
493464,0000654,igralec
112864,0001532,reziser
112864,0000246,igralec
112864,0000460,igralec
112864,0000168,igralec
112864,0001295,igralec
33467,0000080,reziser
33467,0000080,igralec
33467,0001072,igralec
33467,0173827,igralec
33467,0001547,igralec
2872718,0319659,reziser
2872718,0350453,igralec
2872718,0000623,igralec
2872718,0000200,igralec
2872718,1981893,igralec
478311,0031976,reziser
478311,0736622,igralec
478311,0001337,igralec
478311,0748620,igralec
478311,0005182,igralec
315327,0001723,reziser
315327,0000120,igralec
315327,0000098,igralec
315327,0000151,igralec
315327,0001311,igralec
289043,0000965,reziser
289043,0614165,igralec
289043,0365140,igralec
289043,0001172,igralec
289043,0658099,igralec
1060277,0716257,reziser
1060277,1036181,igralec
1060277,1140300,igralec
1060277,0135221,igralec
1060277,2554352,igralec
470752,0307497,reziser
470752,2539953,igralec
470752,1727304,igralec
470752,1209966,igralec
470752,4420495,igralec
443453,0153078,reziser
443453,0056187,igralec
443453,0205772,igralec
443453,0132685,igralec
443453,3929074,igralec
398286,1977355,reziser
398286,0397174,reziser
398286,0601553,igralec
398286,1157048,igralec
398286,0614220,igralec
398286,0000579,igralec
443543,1139726,reziser
443543,0001570,igralec
443543,0004754,igralec
443543,0316079,igralec
443543,0001722,igralec
93779,0001661,reziser
93779,0000144,igralec
93779,0001597,igralec
93779,0000705,igralec
93779,0001697,igralec
369339,0000520,reziser
369339,0000129,igralec
369339,0004937,igralec
369339,0000586,igralec
369339,0749263,igralec
265086,0000631,reziser
265086,0001326,igralec
265086,0000191,igralec
265086,0001744,igralec
265086,0051509,igralec
32138,0281808,reziser
32138,0002030,reziser
32138,0503777,reziser
32138,0851537,reziser
32138,0896542,reziser
32138,0000023,igralec
32138,0604656,igralec
32138,0001961,igralec
32138,0481618,igralec
91763,0000231,reziser
91763,0000221,igralec
91763,0000297,igralec
91763,0000353,igralec
91763,0202966,igralec
93773,0001532,reziser
93773,0000216,igralec
93773,0001835,igralec
93773,0001310,igralec
93773,0001990,igralec
109686,0268380,reziser
109686,0268370,reziser
109686,0000120,igralec
109686,0001099,igralec
109686,0000452,igralec
109686,0823563,igralec
1690953,1853544,reziser
1690953,0719208,reziser
1690953,0136797,igralec
1690953,1325419,igralec
1690953,0000973,igralec
1690953,1388927,igralec
1650062,0009190,reziser
1650062,1102577,igralec
1650062,1404488,igralec
1650062,0151419,igralec
1650062,1525807,igralec
363771,0011470,reziser
363771,0842770,igralec
363771,1670137,igralec
363771,0608440,igralec
363771,1342727,igralec
458352,0291205,reziser
458352,0004266,igralec
458352,0000658,igralec
458352,0004978,igralec
458352,1289434,igralec
3460252,0000233,reziser
3460252,0000168,igralec
3460252,0000621,igralec
3460252,0000492,igralec
3460252,0324658,igralec
438488,0629334,reziser
438488,0000288,igralec
438488,0941777,igralec
438488,0947338,igralec
438488,1291227,igralec
317740,0336620,reziser
317740,0000661,igralec
317740,0000242,igralec
317740,0001570,igralec
317740,0000234,igralec
99088,0000709,reziser
99088,0000150,igralec
99088,0000502,igralec
99088,0005460,igralec
99088,0001855,igralec
1371111,0878756,reziser
1371111,0905154,reziser
1371111,0905152,reziser
1371111,0000158,igralec
1371111,0000932,igralec
1371111,0000424,igralec
1371111,0915989,igralec
349903,0001752,reziser
349903,0000123,igralec
349903,0000093,igralec
349903,0000210,igralec
349903,0001876,igralec
1596343,0510912,reziser
1596343,0004874,igralec
1596343,0908094,igralec
1596343,0425005,igralec
1596343,0108287,igralec
70047,0001243,reziser
70047,0000995,igralec
70047,0001884,igralec
70047,0000304,igralec
70047,0002011,igralec
119094,0000247,reziser
119094,0000237,igralec
119094,0000115,igralec
119094,0000260,igralec
119094,0005273,igralec
1190080,0000386,reziser
1190080,0000131,igralec
1190080,0628601,igralec
1190080,0252230,igralec
1190080,0001605,igralec
1210166,0587955,reziser
1210166,0000093,igralec
1210166,0000705,igralec
1210166,1706767,igralec
1210166,0000450,igralec
408236,0000318,reziser
408236,0000136,igralec
408236,0000307,igralec
408236,0000614,igralec
408236,0001758,igralec
2245084,2320658,reziser
2245084,0930261,reziser
2245084,3994407,igralec
2245084,0012523,igralec
2245084,1512166,igralec
2245084,2554352,igralec
83866,0000229,reziser
83866,0001794,igralec
83866,0000106,igralec
83866,0001075,igralec
83866,0908914,igralec
361862,0026442,reziser
361862,0000288,igralec
361862,0000492,igralec
361862,0845209,igralec
361862,0788767,igralec
2379713,0005222,reziser
2379713,0185819,igralec
2379713,0910607,igralec
2379713,2244205,igralec
2379713,0000146,igralec
840361,0000255,reziser
840361,0000255,igralec
840361,0356017,igralec
840361,0358316,igralec
840361,0719637,igralec
2820852,1490123,reziser
2820852,0004874,igralec
2820852,0908094,igralec
2820852,0425005,igralec
2820852,0005458,igralec
119567,0000229,reziser
119567,0000156,igralec
119567,0000194,igralec
119567,0000592,igralec
119567,0000681,igralec
1542344,0000965,reziser
1542344,0290556,igralec
1542344,0848554,igralec
1542344,0544718,igralec
1542344,2505304,igralec
396269,0229694,reziser
396269,0005562,igralec
396269,0000681,igralec
396269,1046097,igralec
396269,0000686,igralec
1259521,1206844,reziser
1259521,1393354,igralec
1259521,1165110,igralec
1259521,0404307,igralec
1259521,0469823,igralec
105695,0000142,reziser
105695,0000142,igralec
105695,0000432,igralec
105695,0000151,igralec
105695,0001321,igralec
97165,0001837,reziser
97165,0000245,igralec
97165,0000494,igralec
97165,0000160,igralec
97165,0001038,igralec
1282140,0323239,reziser
1282140,1297015,igralec
1282140,0004789,igralec
1282140,0046112,igralec
1282140,0126004,igralec
38650,0001008,reziser
38650,0000071,igralec
38650,0001656,igralec
38650,0000859,igralec
38650,0593775,igralec
964517,0751102,reziser
964517,0000242,igralec
