film,oseba,vloga
92965,369814,igralec
92991,600,reziser
92991,77670,igralec
92991,132257,igralec
92991,219990,igralec
92991,382830,igralec
93010,140,igralec
93010,271,igralec
93010,335,igralec
93010,1490,reziser
93010,490477,igralec
93058,40,reziser
93058,284,igralec
93058,352,igralec
93058,388,igralec
93058,546,igralec
93105,245,igralec
93105,1469,reziser
93105,1845,igralec
93105,837701,igralec
93105,870918,igralec
93177,850,reziser
93177,152521,igralec
93177,383354,igralec
93177,491090,igralec
93177,732367,igralec
93389,564,igralec
93389,934,reziser
93389,1040,igralec
93389,518821,igralec
93389,948078,igralec
93409,154,igralec
93409,418,igralec
93409,997,igralec
93409,1149,reziser
93409,752751,igralec
93428,833,igralec
93428,1096,igralec
93428,1881,igralec
93428,322515,reziser
93428,469103,igralec
93437,433,igralec
93437,574,igralec
93437,1708,reziser
93437,1848,igralec
93437,400464,igralec
93748,188,igralec
93748,455,reziser
93748,1006,igralec
93748,571106,igralec
93748,732309,igralec
93773,216,igralec
93773,1310,igralec
93773,1532,reziser
93773,1835,igralec
93773,1990,igralec
93779,144,igralec
93779,705,igralec
93779,1597,igralec
93779,1661,reziser
93779,1697,igralec
93822,115,igralec
93822,422,igralec
93822,456,igralec
93822,1053,reziser
93822,1054,reziser
93822,934254,igralec
93870,262,igralec
93870,682,reziser
93870,693,igralec
93870,1074,igralec
93870,641397,igralec
93894,216,igralec
93894,744,igralec
93894,987,igralec
93894,1274,reziser
93894,1433,igralec
94012,316,igralec
94012,316,reziser
94012,597,igralec
94012,1006,igralec
94012,1548,igralec
94226,125,igralec
94226,126,igralec
94226,134,igralec
94226,361,reziser
94226,1747,igralec
94291,140,igralec
94291,221,igralec
94291,231,reziser
94291,184429,igralec
94291,876645,igralec
94625,312656,igralec
94625,412628,igralec
94625,468708,igralec
94625,765815,igralec
94625,960028,reziser
94721,133,igralec
94721,285,igralec
94721,318,reziser
94721,474,igralec
94721,568499,igralec
94737,158,igralec
94737,1334,igralec
94737,1508,reziser
94737,1610,igralec
94737,5162,igralec
94862,374,igralec
94862,1697,igralec
94862,276169,reziser
94862,382819,igralec
94862,898571,igralec
94889,129,igralec
94889,223,igralec
94889,986,igralec
94889,2044,reziser
94889,51862,igralec
94898,484,reziser
94898,552,igralec
94898,4731,igralec
94898,61003,igralec
94898,269936,igralec
95016,246,igralec
95016,614,igralec
95016,889,igralec
95016,1532,reziser
95016,1817,igralec
95159,92,igralec
95159,92,reziser
95159,130,igralec
95159,177,igralec
95159,1589,igralec
95159,187769,reziser
95327,794002,igralec
95327,794186,igralec
95327,847223,reziser
95327,851302,igralec
95327,945312,igralec
95489,1726,igralec
95489,58279,igralec
95489,89940,reziser
95489,198925,igralec
95489,385757,igralec
95631,134,igralec
95631,976,reziser
95631,1301,igralec
95631,1433,igralec
95631,39226,igralec
95647,353,igralec
95647,374,igralec
95647,432,igralec
95647,531,igralec
95647,570,reziser
95705,558,igralec
95705,1544,igralec
95705,1636,igralec
95705,1740,igralec
95705,1878,reziser
95765,41066,igralec
95765,134073,igralec
95765,199774,igralec
95765,634159,igralec
95765,868153,reziser
95953,129,igralec
95953,163,igralec
95953,420,igralec
95953,1469,reziser
95953,596520,igralec
95956,230,igralec
95956,1077,igralec
95956,1748,igralec
95956,3423,reziser
95956,209030,igralec
96061,195,igralec
96061,261,igralec
96061,1149,reziser
96061,1234,igralec
96061,1278,igralec
96256,118,reziser
96256,1236,igralec
96256,2668,igralec
96256,202966,igralec
96256,684929,igralec
96283,383022,igralec
96283,411790,igralec
96283,594503,reziser
96283,757076,igralec
96283,847054,igralec
96320,216,igralec
96320,362,igralec
96320,593,igralec
96320,718645,reziser
96320,916050,igralec
96438,502,igralec
96438,709,reziser
96438,1026,igralec
96438,1364,igralec
96438,281486,igralec
96446,165,reziser
96446,174,igralec
96446,695,igralec
96446,1116,igralec
96446,550577,igralec
96754,116,reziser
96754,299,igralec
96754,438,igralec
96754,1512,igralec
96754,122238,igralec
96874,150,igralec
96874,502,igralec
96874,670,igralec
96874,709,reziser
96874,1855,igralec
96895,107,igralec
96895,197,igralec
96895,318,reziser
96895,474,igralec
96895,943237,igralec
96928,206,igralec
96928,131811,igralec
96928,137506,igralec
96928,378893,reziser
96928,935664,igralec
96969,129,igralec
96969,231,reziser
96969,855,igralec
96969,262923,igralec
96969,442512,igralec
97165,160,igralec
97165,245,igralec
97165,494,igralec
97165,1038,igralec
97165,1837,reziser
97216,490,reziser
97216,732,igralec
97216,1115,igralec
97216,2039,igralec
97216,2057,igralec
97239,101,igralec
97239,151,igralec
97239,915,reziser
97239,1788,igralec
97239,526985,igralec
97351,126,igralec
97351,469,igralec
97351,501,igralec
97351,1496,igralec
97351,4675,reziser
97428,101,igralec
97428,195,igralec
97428,244,igralec
97428,601,igralec
97428,718645,reziser
97441,111,igralec
97441,144,igralec
97441,151,igralec
97441,243,igralec
97441,1880,reziser
97493,213,igralec
97493,225,igralec
97493,1147,igralec
97493,266170,igralec
97493,499724,reziser
97523,1242,igralec
97523,1548,igralec
97523,2653,reziser
97523,833519,igralec
97523,840133,igralec
97576,125,igralec
97576,148,igralec
97576,229,reziser
97576,1186,igralec
97576,233145,igralec
97733,154,igralec
97733,418,igralec
97733,475,igralec
97733,582,igralec
97733,1149,reziser
97742,508,igralec
97742,650,igralec
97742,1096,igralec
97742,1108,igralec
97742,322515,reziser
97757,41281,igralec
97757,55549,igralec
97757,72533,igralec
97757,166256,reziser
97757,615780,reziser
97757,942787,igralec
97778,237,igralec
97778,263,igralec
97778,1156,igralec
97778,1719,igralec
97778,2132,reziser
97814,379,igralec
97814,594503,reziser
97814,757290,igralec
97814,847439,igralec
97814,945322,igralec
97958,331,igralec
97958,350,igralec
97958,496,igralec
97958,154819,reziser
97958,301959,igralec
98084,344,igralec
98084,1304,igralec
98084,1535,igralec
98084,5116,reziser
98084,339159,igralec
98258,131,igralec
98258,666,igralec
98258,1081,reziser
98258,1498,igralec
98258,1746,igralec
98439,159,igralec
98439,230,igralec
98439,621,igralec
98439,1588,igralec
98439,464846,reziser
98439,536299,reziser
98554,346,igralec
98554,451,igralec
98554,455,reziser
98554,1006,igralec
98554,446465,igralec
98635,212,igralec
98635,345,igralec
98635,402,igralec
98635,1661,reziser
98635,456124,igralec
99077,134,igralec
99077,245,igralec
99077,1413,igralec
99077,1508,reziser
99077,625724,igralec
99088,150,igralec
99088,502,igralec
99088,709,reziser
99088,1855,igralec
99088,5460,igralec
99348,126,igralec
99348,126,reziser
99348,1295,igralec
99348,1521,igralec
99348,2110,igralec
99371,129,igralec
99371,173,igralec
99371,380,igralec
99371,1642,igralec
99371,1716,reziser
99423,246,igralec
99423,889,igralec
99423,1317,reziser
99423,1817,igralec
99423,40472,igralec
99487,136,igralec
99487,213,igralec
99487,318,reziser
99487,1309,igralec
99487,1848,igralec
99582,102,igralec
99582,210,igralec
99582,287,igralec
99582,662,igralec
99582,1708,reziser
99653,155,igralec
99653,193,igralec
99653,664,igralec
99653,1282,igralec
99653,958387,reziser
99674,199,igralec
99674,338,reziser
99674,412,igralec
99674,473,igralec
99674,1735,igralec
99685,134,igralec
99685,217,reziser
99685,501,igralec
99685,582,igralec
99685,966,igralec
99700,121,igralec
99700,1102,reziser
99700,1278,igralec
99700,2090,igralec
99700,698764,igralec
99785,346,igralec
99785,582,igralec
99785,1060,reziser
99785,1334,igralec
99785,827663,igralec
99810,125,igralec
99810,285,igralec
99810,554,igralec
99810,1277,igralec
99810,1532,reziser
99871,209,igralec
99871,732,igralec
99871,1490,reziser
99871,1615,igralec
99871,2023,igralec
99938,216,igralec
99938,542,igralec
99938,1373,igralec
99938,715622,igralec
99938,718645,reziser
100150,321,igralec
100150,1053,reziser
100150,1054,reziser
100150,1215,igralec
100150,1315,igralec
100150,1806,igralec
100157,870,igralec
100157,1001,igralec
100157,1661,reziser
100157,2070,igralec
100157,827973,igralec
100403,418,igralec
100403,997,igralec
100403,1310,igralec
100403,1952,igralec
100403,394280,reziser
100405,152,igralec
100405,210,igralec
100405,624,igralec
100405,4517,igralec
100405,5190,reziser
100502,693,igralec
100502,1278,igralec
100502,4957,igralec
100502,449984,reziser
100502,532478,igralec
100507,230,igralec
100507,814,reziser
100507,1735,igralec
100507,821739,igralec
100507,949350,igralec
100758,480,igralec
100758,6625,reziser
100758,286335,igralec
100758,387432,igralec
100758,656929,igralec
100802,216,igralec
100802,232,igralec
100802,461,igralec
100802,682,reziser
100802,1797,igralec
100814,102,igralec
100814,141617,igralec
100814,343447,igralec
100814,881038,reziser
100814,911542,igralec
100935,115,igralec
100935,186,reziser
100935,353,igralec
100935,368,igralec
100935,293422,igralec
101272,445,igralec
101272,471,igralec
101272,502,igralec
101272,1378,igralec
101272,1756,reziser
101393,134,igralec
101393,165,reziser
101393,287,igralec
101393,621,igralec
101393,661,igralec
101410,422,igralec
101410,1053,reziser
101410,1054,reziser
101410,1114,igralec
101410,1806,igralec
101410,503627,igralec
101414,913,igralec
101414,181425,igralec
101414,263591,igralec
101414,641314,igralec
101414,873779,reziser
101414,936374,reziser
101507,401,igralec
101507,421,igralec
101507,5436,reziser
101507,15677,igralec
101507,42998,igralec
101540,134,igralec
101540,217,reziser
101540,496,igralec
101540,560,igralec
101540,1448,igralec
101700,466,reziser
101700,1988,reziser
101700,70991,igralec
101700,235342,igralec
101700,237835,igralec
101700,684500,igralec
101761,174,igralec
101761,212,igralec
101761,231,reziser
101761,1492,igralec
101761,1844,igralec
101889,245,igralec
101889,313,igralec
101889,416,reziser
101889,117035,igralec
101889,3051240,igralec
102057,163,igralec
102057,210,igralec
102057,229,reziser
102057,245,igralec
102057,1364,igralec
102059,144,igralec
102059,221,igralec
102059,420,igralec
102059,720,reziser
102059,978,igralec
102138,126,igralec
102138,198,igralec
102138,231,reziser
102138,493,igralec
102138,527,igralec
102266,246,igralec
102266,1210,igralec
102266,1716,reziser
102266,1834,igralec
102266,932244,igralec
102492,101,igralec
102492,130,igralec
102492,346,igralec
102492,1043,igralec
102492,956052,reziser
102510,558,igralec
102510,1421,igralec
102510,1636,igralec
102510,1740,igralec
102510,1878,reziser
102685,206,igralec
102685,664,igralec
102685,941,reziser
102685,997,igralec
102685,1614,igralec
102798,126,igralec
102798,151,igralec
102798,225,igralec
102798,1512,igralec
102798,721817,reziser
102926,149,igralec
102926,164,igralec
102926,1129,reziser
102926,95029,igralec
102926,501435,igralec
102975,559,igralec
102975,638,igralec
102975,1150,igralec
102975,1420,igralec
102975,583292,reziser
103064,116,reziser
103064,157,igralec
103064,216,igralec
103064,411,igralec
103064,1598,igralec
103074,133,igralec
103074,172,igralec
103074,215,igralec
103074,514,igralec
103074,631,reziser
103639,245,igralec
103639,166256,reziser
103639,293455,igralec
103639,488306,igralec
103639,615780,reziser
103639,918334,igralec
103644,244,igralec
103644,399,reziser
103644,1097,igralec
103644,1165,igralec
103644,1524,igralec
103772,140,igralec
103772,232,igralec
103772,675,igralec
103772,682,reziser
103772,1169,igralec
103776,201,igralec
103776,318,reziser
103776,362,igralec
103776,474,igralec
103776,686,igralec
103855,126,igralec
103855,1365,igralec
103855,167850,igralec
103855,413875,reziser
103855,447290,igralec
103873,1392,reziser
103873,50975,igralec
103873,600473,igralec
103873,679272,igralec
103873,914240,igralec
103874,164,igralec
103874,198,igralec
103874,206,igralec
103874,213,igralec
103874,338,reziser
104070,246,igralec
104070,443,igralec
104070,618,igralec
104070,658,igralec
104070,709,reziser
104257,102,igralec
104257,129,igralec
104257,193,igralec
104257,197,igralec
104257,1661,reziser
104348,199,igralec
104348,273,igralec
104348,285,igralec
104348,493,igralec
104348,1226,reziser
104431,346,igralec
104431,582,igralec
104431,1060,reziser
104431,1573,igralec
104431,827663,igralec
104691,358,igralec
104691,520,reziser
104691,656,igralec
104691,575184,igralec
104691,777760,igralec
104694,133,igralec
104694,158,igralec
104694,187,igralec
104694,1508,reziser
104694,1614,igralec
104714,154,igralec
104714,418,igralec
104714,582,igralec
104714,623,igralec
104714,1149,reziser
104797,243,igralec
104797,291,igralec
104797,490,igralec
104797,490,reziser
104797,5148,igralec
104952,582,igralec
104952,673,igralec
104952,1494,igralec
104952,528718,reziser
104952,925943,igralec
105112,148,igralec
105112,271,igralec
105112,293,igralec
105112,920,igralec
105112,637518,reziser
105236,172,igralec
105236,233,reziser
105236,514,igralec
105236,619,igralec
105236,1606,igralec
105323,199,igralec
105323,270,igralec
105323,563,igralec
105323,976,reziser
105323,714310,igralec
105417,155,igralec
105417,1562,igralec
105417,1749,igralec
105417,1915,reziser
105417,538655,igralec
105665,186,reziser
105665,749,igralec
105665,796,igralec
105665,498247,igralec
105665,936403,igralec
105690,143,igralec
105690,169,igralec
105690,219,igralec
105690,997,igralec
105690,1112,reziser
105695,142,igralec
105695,142,reziser
105695,151,igralec
105695,432,igralec
105695,1321,igralec
105698,185,igralec
105698,241,igralec
105698,386,reziser
105698,1824,igralec
105698,642522,igralec
105793,119,igralec
105793,196,igralec
105793,507,igralec
105793,1022,igralec
105793,790715,reziser
105812,437,igralec
105812,648,igralec
105812,1609,igralec
105812,5421,reziser
105812,274508,igralec
106220,349,igralec
106220,471,igralec
106220,502,igralec
106220,1378,igralec
106220,1756,reziser
106308,600,reziser
106308,718,igralec
106308,1110,igralec
106308,132257,igralec
106308,317956,igralec
106489,134,igralec
106489,134,reziser
106489,969,igralec
106489,1590,igralec
106489,135584,igralec
106519,199,igralec
106519,361,reziser
106519,491,igralec
106519,542,igralec
106519,576,igralec
106582,230,igralec
106582,1317,reziser
106582,1475,igralec
106582,5508,igralec
106582,740264,igralec
106611,1006,igralec
106611,5509,reziser
106611,234791,igralec
106611,502442,igralec
106611,507644,igralec
106677,190,igralec
106677,500,reziser
106677,168262,igralec
106677,518715,igralec
106677,927812,igralec
106697,113,igralec
106697,230,igralec
106697,648,igralec
106697,1329,igralec
106697,104193,reziser
106856,140,igralec
106856,380,igralec
106856,1347,igralec
106856,1708,reziser
106856,1797,igralec
106918,129,igralec
106918,432,igralec
106918,675,igralec
106918,1358,igralec
106918,1628,reziser
106977,148,igralec
106977,169,igralec
106977,194,igralec
106977,688,igralec
106977,1112,reziser
107048,195,igralec
107048,510,igralec
107048,601,reziser
107048,254402,igralec
107048,864997,igralec
107120,541,igralec
107120,572,igralec
107120,1562,igralec
107120,441814,igralec
107120,650905,reziser
107144,221,igralec
107144,420,igralec
107144,720,reziser
107144,978,igralec
